"AI_Agent_Session__c","Ai_Agent_Interaction_Type__c","Attribute__c","Demo_Identifier__c","End_Days__c","End_Time__c","External_ID__c","Individual__c","Previous_Interaction__c","Session_Owner_Object__c","Session_Owner__c","Start_Days__c","Start_Time__c","Telemetry_Trace_Span__c","Telemetry_Trace__c","Topic_API_Name__c"
"5d620081-8710-40e8-ae28-1e40c1e12368","SESSION_END","","SKYWAVE_PHASE_4_5","-3.0","13:05:12","8e744459-bab7-48fe-aee8-0cdd069350f7","","","","","-3.0","13:05:12","1942290e-1dc1-411e-ac12-8e58f16d6ec8","034c5a8c-e58c-485d-a418-84ea7ef7ef77","NOT_SET"
"667a0b26-cbeb-4ac0-ab15-1de9174b7326","TURN","","SKYWAVE_PHASE_4_5","-14.0","12:06:02","b795def3-e540-4e4f-aa1a-78971021c7e5","","","MessagingEndUser","0PAg8000000ZSXhGAO","-14.0","12:06:00","043329a5-9341-41d5-a5ab-c756ad0e890b","eefa949e-75df-467e-ada6-db240a12e873","mileage_account"
"667a0b26-cbeb-4ac0-ab15-1de9174b7326","TURN","","SKYWAVE_PHASE_4_5","-14.0","12:06:28","34e13354-f905-4834-a47a-0116ad0b58e1","","","MessagingEndUser","0PAg8000000ZSXhGAO","-14.0","12:06:24","f393ce6a-f814-4af8-ad79-580b16e3426c","f6c345a1-c24a-47cd-a00e-ff070f82d27c","mileage_account"
"667a0b26-cbeb-4ac0-ab15-1de9174b7326","SESSION_END","","SKYWAVE_PHASE_4_5","-14.0","12:06:28","c32f42a6-3850-4a25-a622-bb6daf1b570d","","","","","-14.0","12:06:28","760ce326-e803-4699-a42d-014eab25531f","9fb2cc22-ee24-4dc5-aee2-4877e7770a9a","NOT_SET"
"3085502b-a2f9-40cb-a75e-e559481ea150","TURN","","SKYWAVE_PHASE_4_5","-2.0","12:36:02","73ce9a98-d70f-4197-a250-08ead83cab3e","","","MessagingEndUser","0PAg8000000ZTNJGA4","-2.0","12:36:00","0c3585e3-3edc-4e50-a89f-1db5b319be0d","691f6b10-3373-4b52-a0ec-b087708e49bf","flight_management"
"3085502b-a2f9-40cb-a75e-e559481ea150","TURN","","SKYWAVE_PHASE_4_5","-2.0","12:39:24","979bce1d-19ae-44ca-ae1e-9c08169b0d77","","","MessagingEndUser","0PAg8000000ZTNJGA4","-2.0","12:39:22","8ec97b69-bcd7-4588-a68b-01ee83e4fb15","63010bc4-e75d-4952-af0e-005793cd934c","flight_management"
"3085502b-a2f9-40cb-a75e-e559481ea150","TURN","","SKYWAVE_PHASE_4_5","-2.0","12:40:09","943529ef-2de1-4259-abcf-a252c728b902","","","MessagingEndUser","0PAg8000000ZTNJGA4","-2.0","12:40:07","f4ca38bb-49b0-475c-ad7e-19ea1c193966","6e48d1bf-25e1-418f-a23c-19854cc8f2b1","mileage_account"
"3085502b-a2f9-40cb-a75e-e559481ea150","TURN","","SKYWAVE_PHASE_4_5","-2.0","12:41:16","8f579115-380a-4e13-a94b-fa718d848ae8","","","MessagingEndUser","0PAg8000000ZTNJGA4","-2.0","12:41:13","2ce782b7-f7f5-45f6-a312-c67bc297e299","3027eab5-55cd-4cde-aeb0-3d457d9ab443","mileage_account"
"3085502b-a2f9-40cb-a75e-e559481ea150","SESSION_END","","SKYWAVE_PHASE_4_5","-2.0","12:41:16","becc93bd-7d72-4655-a252-e48dde85d3e2","","","","","-2.0","12:41:16","eaa15f4a-97e8-45f8-a6c1-6c93f3cff53c","93e83a32-1146-44ae-a9d3-da5f4db925d7","NOT_SET"
"bb3f99b4-5c9d-4d64-ad24-4875d6daf10f","TURN","","SKYWAVE_PHASE_4_5","-11.0","16:49:03","749e5e55-2720-48b9-a873-5ebae44158c3","","","MessagingEndUser","0PAg8000000ZUsrGAG","-11.0","16:49:00","5530329e-21c0-422f-acbb-76dd799552d4","4f4bbe9a-ae7c-44fa-ac7b-c2c974ea75c2","mileage_account"
"bb3f99b4-5c9d-4d64-ad24-4875d6daf10f","TURN","","SKYWAVE_PHASE_4_5","-11.0","16:50:14","55aa05e3-7986-4e74-a58c-cba7cf691930","","","MessagingEndUser","0PAg8000000ZUsrGAG","-11.0","16:50:12","17e6577c-00bf-4eb8-aa78-1e823e192e21","e91ebd6d-06a0-43e8-a08a-8513114068e9","mileage_account"
"bb3f99b4-5c9d-4d64-ad24-4875d6daf10f","TURN","","SKYWAVE_PHASE_4_5","-11.0","16:53:06","015b24d2-d8d4-4b2c-ad9d-4964dcb4a4ba","","","MessagingEndUser","0PAg8000000ZUsrGAG","-11.0","16:53:04","51ba8911-13a3-4417-afc6-e304df090eb8","282d9ae6-bc18-4838-a1f3-724feea75356","off_topic"
"bb3f99b4-5c9d-4d64-ad24-4875d6daf10f","TURN","","SKYWAVE_PHASE_4_5","-11.0","16:54:11","759940c1-09a3-470e-a497-5b024f3874db","","","MessagingEndUser","0PAg8000000ZUsrGAG","-11.0","16:54:09","4309893f-e6c1-41ba-aa84-d01cb158016c","a192439b-2bcf-4731-a050-90a53511fcd8","off_topic"
"bb3f99b4-5c9d-4d64-ad24-4875d6daf10f","SESSION_END","","SKYWAVE_PHASE_4_5","-11.0","16:54:11","16c303a4-799f-4441-a24f-edc50b1d4db7","","","","","-11.0","16:54:11","605ab9b7-cff4-469b-ae3f-3946320674c8","72e1b471-a4f5-4ee7-ae00-35f843005cb2","NOT_SET"
"7dd62e91-ef0f-47cd-a1b0-faca8bf64b40","TURN","","SKYWAVE_PHASE_4_5","-14.0","17:34:03","b17eaf02-e993-4674-a964-34f1ed444352","","","MessagingEndUser","0PAg8000000ZVDpGAO","-14.0","17:34:00","dacadb65-a9bc-400b-a474-6e6b9756fa5d","dfa2836c-fd57-4041-a47d-7c05f86ce9e8","flight_management"
"7dd62e91-ef0f-47cd-a1b0-faca8bf64b40","TURN","","SKYWAVE_PHASE_4_5","-14.0","17:34:52","3a3e5a4a-71a7-4235-a784-0f0e0aa0556b","","","MessagingEndUser","0PAg8000000ZVDpGAO","-14.0","17:34:48","39d4e50e-6857-426a-aad2-83d42bca4200","33c6c2a0-cbff-4854-ac13-5fef24f323a9","flight_management"
"7dd62e91-ef0f-47cd-a1b0-faca8bf64b40","SESSION_END","","SKYWAVE_PHASE_4_5","-14.0","17:34:52","bd6d0705-d24d-4ae3-a3fd-4c93a98ab214","","","","","-14.0","17:34:52","87ad76ee-151d-4e1c-a7ac-a9e9e39194e1","b9a7d402-f5eb-41d3-a212-61c9580748b7","NOT_SET"
"ef14238a-6538-4916-a813-1e4bdb8faade","TURN","","SKYWAVE_PHASE_4_5","-11.0","08:19:04","430f8b23-5687-4267-adaf-7065b3b5ae2c","","","MessagingEndUser","0PAg8000000ZfMrGAK","-11.0","08:19:00","97fe1386-ad18-422a-aaaf-354337adb8c2","666d54de-8835-4abc-a7d1-3f7b800888d7","mileage_account"
"ef14238a-6538-4916-a813-1e4bdb8faade","TURN","","SKYWAVE_PHASE_4_5","-11.0","08:20:15","1ecb41a9-6ce6-4c87-a08f-9f1b0d265a6d","","","MessagingEndUser","0PAg8000000ZfMrGAK","-11.0","08:20:13","50b9241a-6f80-4757-a37c-ca598b4ed6a8","bdc0b0ac-a8ef-4203-a351-d637d87fb075","mileage_account"
"ef14238a-6538-4916-a813-1e4bdb8faade","SESSION_END","","SKYWAVE_PHASE_4_5","-11.0","08:20:15","1d08752b-2ccb-4e70-a8e4-ced742962e9d","","","","","-11.0","08:20:15","4f18366d-5e0f-4f73-a227-b3bba9cc5c61","fdd7349a-fced-438f-a2f0-a34f2e838525","NOT_SET"
"4b4f1d2a-39d0-4b6c-ae55-d3cdbfc938fb","TURN","","SKYWAVE_PHASE_4_5","-10.0","17:05:04","c1933881-e451-42f0-a230-904b5bcd578f","","","MessagingEndUser","0PAg8000000Zim9GAC","-10.0","17:05:00","570291a1-77ae-44ff-aca3-f61787e33fa4","b2328747-5340-4929-a373-5a66e073f7c4","mileage_account"
"4b4f1d2a-39d0-4b6c-ae55-d3cdbfc938fb","TURN","","SKYWAVE_PHASE_4_5","-10.0","17:06:16","cb62c195-1331-40c1-a508-69eb3b8d7ec6","","","MessagingEndUser","0PAg8000000Zim9GAC","-10.0","17:06:12","589f9455-5838-42ec-ad32-2150afddfaaf","c08f83d2-fb85-4bd1-a6ed-aa1f80f0afe4","mileage_account"
"4b4f1d2a-39d0-4b6c-ae55-d3cdbfc938fb","TURN","","SKYWAVE_PHASE_4_5","-10.0","17:06:39","7aab2c59-8365-4f9e-a754-2f106379dec2","","","MessagingEndUser","0PAg8000000Zim9GAC","-10.0","17:06:36","b3edd4f7-4caf-4013-aad8-a8dac3f2f124","fb27dcc5-8e7a-430e-aca8-b187203e0cd2","flight_management"
"4b4f1d2a-39d0-4b6c-ae55-d3cdbfc938fb","TURN","","SKYWAVE_PHASE_4_5","-10.0","17:11:25","e60ad8ff-7b27-4c1f-ae65-cd99cae2e1e8","","","MessagingEndUser","0PAg8000000Zim9GAC","-10.0","17:11:22","8db0242a-0bfd-4e3b-a752-65900e16685f","5e1a63d7-1a1b-4c2b-a975-71cc70708702","flight_management"
"4b4f1d2a-39d0-4b6c-ae55-d3cdbfc938fb","SESSION_END","","SKYWAVE_PHASE_4_5","-10.0","17:11:25","1ce66204-0503-48fb-a40c-35317d95a2b2","","","","","-10.0","17:11:25","d00a519b-56a8-4e22-a32b-a60cb0f31818","df81076e-dfcb-42f9-a1ee-6c5eb81e1a55","NOT_SET"
"1fe04cb8-da8f-4f4a-a5cf-8480edb95043","TURN","","SKYWAVE_PHASE_4_5","-14.0","11:06:02","e712df2d-3833-45d4-a48e-84bf067e7ab9","","","MessagingEndUser","0PAg8000000ZjblGAC","-14.0","11:06:00","9fe0acbd-1a0b-4160-a9bc-d94f0598d548","7a209957-aefb-4b7a-af8e-0bdb4d62f974","flight_management"
"1fe04cb8-da8f-4f4a-a5cf-8480edb95043","TURN","","SKYWAVE_PHASE_4_5","-14.0","11:06:23","bd79972e-190d-4953-a09b-8ed3b549a3de","","","MessagingEndUser","0PAg8000000ZjblGAC","-14.0","11:06:20","dbe58475-7584-4472-a60d-d1bcde61f224","e1625f22-fb73-4b6b-a27c-722c56f1c802","flight_management"
"1fe04cb8-da8f-4f4a-a5cf-8480edb95043","TURN","","SKYWAVE_PHASE_4_5","-14.0","11:06:50","8aed026b-5515-4e62-aa5d-08d4a298c5ef","","","MessagingEndUser","0PAg8000000ZjblGAC","-14.0","11:06:48","27881ff1-4fee-4764-a141-cc044669a5c0","75065da8-7347-4cc1-acd5-cea7a9417e9a","flight_management"
"1fe04cb8-da8f-4f4a-a5cf-8480edb95043","TURN","","SKYWAVE_PHASE_4_5","-14.0","11:07:25","0c6b8ca0-cb3e-4f01-abc6-50d8959e0b8b","","","MessagingEndUser","0PAg8000000ZjblGAC","-14.0","11:07:23","3cf267c0-c2a0-48fe-a416-6e33ffb48e06","1d9b1325-0055-45f4-a692-8bca25a6dd9f","flight_management"
"1fe04cb8-da8f-4f4a-a5cf-8480edb95043","TURN","","SKYWAVE_PHASE_4_5","-14.0","11:11:40","f46af958-bb74-4ca1-ad3f-bd0f6080451b","","","MessagingEndUser","0PAg8000000ZjblGAC","-14.0","11:11:37","e23fdb8e-999b-47e8-a71d-6c5cd8106cb9","d3389580-465d-4722-a658-35e5bf472b28","name_change"
"1fe04cb8-da8f-4f4a-a5cf-8480edb95043","TURN","","SKYWAVE_PHASE_4_5","-14.0","11:15:27","788b44bb-02a2-4bfa-a1cb-4ba21a65f6c1","","","MessagingEndUser","0PAg8000000ZjblGAC","-14.0","11:15:24","236254b1-df02-4716-a256-4e52ffeb2066","723c0edd-612f-4721-af8b-b9452601e424","name_change"
"1fe04cb8-da8f-4f4a-a5cf-8480edb95043","SESSION_END","","SKYWAVE_PHASE_4_5","-14.0","11:15:27","7a7248aa-b8d8-49d5-a54e-60a31389d910","","","","","-14.0","11:15:27","7760a68d-155a-4658-a9c0-2cf5387d1869","2bf9db55-5813-4ee0-afaa-25c9f2a83f14","NOT_SET"
"cd514d5c-d8e5-4ec5-a118-7dc2447c5ee8","TURN","","SKYWAVE_PHASE_4_5","-10.0","17:34:04","356db4f4-4c67-47b8-a0ba-536ba0dcaca4","","","MessagingEndUser","0PAg8000000Zl5hGAC","-10.0","17:34:00","74e6d055-9445-4432-a343-d547772f5afe","c63a3c3f-596d-4465-a8c1-c5515bb0c047","flight_management"
"cd514d5c-d8e5-4ec5-a118-7dc2447c5ee8","TURN","","SKYWAVE_PHASE_4_5","-10.0","17:35:14","71f60be7-84fa-4970-adb1-4c33b772f8ce","","","MessagingEndUser","0PAg8000000Zl5hGAC","-10.0","17:35:11","dfee98dc-9e02-45f9-add0-ed962bafe29a","db6ab0e9-e7e1-465e-aca6-5379f3b1182b","flight_management"
"cd514d5c-d8e5-4ec5-a118-7dc2447c5ee8","TURN","","SKYWAVE_PHASE_4_5","-10.0","17:36:12","23f1e2bb-7669-42bb-a175-9d9fb80a6a00","","","MessagingEndUser","0PAg8000000Zl5hGAC","-10.0","17:36:08","37f43b21-6ee7-4b35-a9fd-7e6f5e1e2e7b","d34537ff-7048-473e-a9b9-19ed90657247","name_change"
"cd514d5c-d8e5-4ec5-a118-7dc2447c5ee8","TURN","","SKYWAVE_PHASE_4_5","-10.0","17:36:59","47d29887-bf68-4576-a6b6-aa47dd2d0a8d","","","MessagingEndUser","0PAg8000000Zl5hGAC","-10.0","17:36:55","acf1c76c-9c7d-40f9-a41d-3a9c101da8ec","211ae043-f046-4e75-ae89-21f43823edb4","name_change"
"cd514d5c-d8e5-4ec5-a118-7dc2447c5ee8","SESSION_END","","SKYWAVE_PHASE_4_5","-10.0","17:36:59","03ded60f-7d66-44b1-a19c-6e022f84a0b0","","","","","-10.0","17:36:59","8a38f7ca-03cf-4587-aa59-f638303c8431","077b1911-290e-4e15-a91a-bace232166cf","NOT_SET"
"f345e83a-048a-4411-a007-77356ba72236","TURN","","SKYWAVE_PHASE_4_5","-3.0","13:19:02","459686e3-0011-479f-a874-ca77f17057a9","","","MessagingEndUser","0PAg8000000ZlTtGAK","-3.0","13:19:00","7e1c645c-cf67-4b27-afcd-85df9f2babd0","dca6f300-efd3-4e39-a643-c167b4b1ef3b","flight_management"
"f345e83a-048a-4411-a007-77356ba72236","TURN","","SKYWAVE_PHASE_4_5","-3.0","13:19:21","347af4b8-7453-41cf-aaae-bbf7db9b5f4c","","","MessagingEndUser","0PAg8000000ZlTtGAK","-3.0","13:19:19","15f04470-ed1c-49fb-af2a-9a793fc6e823","3033f052-7e85-492d-ad44-b14433632295","flight_management"
"f345e83a-048a-4411-a007-77356ba72236","SESSION_END","","SKYWAVE_PHASE_4_5","-3.0","13:19:21","0f571bd8-c51c-4d9d-a991-6135dcaef333","","","","","-3.0","13:19:21","32a5e03a-90e6-436b-a4e8-a2e037edea13","5a5fc9f4-0245-4c5e-afe3-15c8a45ef06a","NOT_SET"
"559897fd-01b6-441d-a705-16a7c560b39a","TURN","","SKYWAVE_PHASE_4_5","-9.0","17:12:03","f4762edf-a66f-450c-a7a8-07f79e8418a4","","","MessagingEndUser","0PAg8000000ZpBpGAK","-9.0","17:12:00","e7b9a1c2-9c2b-4657-a8f5-15f69bdd4b0d","acbfcaf2-34f9-495d-a399-7f3f382696df","flight_management"
"559897fd-01b6-441d-a705-16a7c560b39a","TURN","","SKYWAVE_PHASE_4_5","-9.0","17:12:35","c75df79b-2900-410a-aa9d-973fc358c2e2","","","MessagingEndUser","0PAg8000000ZpBpGAK","-9.0","17:12:33","79e24564-3e2b-4fb5-a1b3-4e6e9a8f42ce","c07b37e2-78d8-4a16-aa74-f3646537a029","flight_management"
"559897fd-01b6-441d-a705-16a7c560b39a","SESSION_END","","SKYWAVE_PHASE_4_5","-9.0","17:12:35","28baf029-0208-4158-a20d-395506978a17","","","","","-9.0","17:12:35","f5f673c1-d974-4230-ab1e-43e72b84fb61","da4aea66-c59f-4591-a8a2-95efdd083476","NOT_SET"
"7db9fa46-b920-4ab2-a920-bf518dc784e1","TURN","","SKYWAVE_PHASE_4_5","-2.0","17:39:04","d267aae2-b792-4b8c-aae4-817497f292f3","","","MessagingEndUser","0PAg8000000ZqYPGA0","-2.0","17:39:00","5412f001-873f-4aa9-a907-6e8d2f11292c","9baa0462-cc37-4513-a8f1-dafc3d8c2029","flight_management"
"7db9fa46-b920-4ab2-a920-bf518dc784e1","TURN","","SKYWAVE_PHASE_4_5","-2.0","17:42:10","59c5a0d7-1a3c-4633-a638-ff7a7af43a70","","","MessagingEndUser","0PAg8000000ZqYPGA0","-2.0","17:42:07","8db95d53-a141-4a8a-a138-ce96d74c3999","e0384576-1600-4308-a32d-01a0a257ba69","flight_management"
"7db9fa46-b920-4ab2-a920-bf518dc784e1","TURN","","SKYWAVE_PHASE_4_5","-2.0","17:44:23","f7e791a5-001e-4cc5-ae5a-d7284307902a","","","MessagingEndUser","0PAg8000000ZqYPGA0","-2.0","17:44:19","75344404-5f40-4666-a79b-d4f143367095","0307c3db-b5c3-404d-ad73-8a3278950a8f","flight_management"
"7db9fa46-b920-4ab2-a920-bf518dc784e1","TURN","","SKYWAVE_PHASE_4_5","-2.0","17:44:49","6553f2d0-6a5e-40b4-ae85-77fcf3fcb526","","","MessagingEndUser","0PAg8000000ZqYPGA0","-2.0","17:44:45","52afbf7d-b56a-4bab-a533-d538656a4d94","da85ce54-b5d3-49d0-ad37-24fe2e708fdb","flight_management"
"7db9fa46-b920-4ab2-a920-bf518dc784e1","SESSION_END","","SKYWAVE_PHASE_4_5","-2.0","17:44:49","c3ff3dc6-f141-4ca1-a2d9-5a8c9d18315c","","","","","-2.0","17:44:49","5d6d7939-df54-4de0-a3d2-fe4c9df7617a","fc806194-1c56-4651-a785-877eb084fadf","NOT_SET"
"a708ae64-57d0-4f12-a47f-d49502d1bad9","TURN","","SKYWAVE_PHASE_4_5","-13.0","17:16:04","df15f878-a078-49f2-acfe-f7edcbf70717","","","MessagingEndUser","0PAg8000000Zqa1GAC","-13.0","17:16:00","e9f6bfe1-2101-4abb-ab55-c17d84b92f89","bb324d8f-c071-40eb-aa93-f83002d142cc","mileage_account"
"a708ae64-57d0-4f12-a47f-d49502d1bad9","TURN","","SKYWAVE_PHASE_4_5","-13.0","17:18:41","f4f69902-0634-46ed-afc0-b591e47974e8","","","MessagingEndUser","0PAg8000000Zqa1GAC","-13.0","17:18:37","7eda1ace-6b67-41e1-af3a-60a7bea8fd57","9e3d1fe9-c585-43ea-ad9b-a9efe7933dba","mileage_account"
"a708ae64-57d0-4f12-a47f-d49502d1bad9","TURN","","SKYWAVE_PHASE_4_5","-13.0","17:19:41","895776ae-5eae-422a-a927-1cf26b1efec6","","","MessagingEndUser","0PAg8000000Zqa1GAC","-13.0","17:19:37","cd758446-3c25-4374-aed4-feff2f8a6540","8b3efac9-192a-4044-aff5-05cc35666332","flight_management"
"a708ae64-57d0-4f12-a47f-d49502d1bad9","TURN","","SKYWAVE_PHASE_4_5","-13.0","17:22:53","4b86882c-20a6-4529-a2b2-1efcf0295e89","","","MessagingEndUser","0PAg8000000Zqa1GAC","-13.0","17:22:51","235f8cdd-ec4e-42ea-a50b-7b5bceda7139","8428251c-a3b0-46d7-a7e5-46928a3c9ac2","flight_management"
"a708ae64-57d0-4f12-a47f-d49502d1bad9","SESSION_END","","SKYWAVE_PHASE_4_5","-13.0","17:22:53","e932ca96-2cc0-402e-ae89-0c39161b0fbf","","","","","-13.0","17:22:53","885ed9a0-e70d-48d7-ab6a-c70a47ae6eb6","d57711ca-c7ff-4367-ab7d-7050b2f0a858","NOT_SET"
"be83fe76-bb53-4b29-acf9-358c75aecf3d","TURN","","SKYWAVE_PHASE_4_5","-2.0","08:50:03","8f78c8e3-9e1a-49ff-a4b1-bcbc8cd8f0a6","","","MessagingEndUser","0PAg8000000Zr1RGAS","-2.0","08:50:00","88717b99-c539-49aa-afa0-df7963b9ea67","4e66f8ef-bc84-4cc7-a41d-4ce70839fdc6","mileage_account"
"be83fe76-bb53-4b29-acf9-358c75aecf3d","TURN","","SKYWAVE_PHASE_4_5","-2.0","08:50:38","4a5aa5e9-672e-4ebb-a185-46b7087e3f8d","","","MessagingEndUser","0PAg8000000Zr1RGAS","-2.0","08:50:34","09027ef1-921c-4c1c-a360-34fa0548d9c2","40178441-54e7-4839-af66-759a5c802973","mileage_account"
"be83fe76-bb53-4b29-acf9-358c75aecf3d","TURN","","SKYWAVE_PHASE_4_5","-2.0","08:52:44","bfc223dd-88e0-4800-a979-fd2c4b92841b","","","MessagingEndUser","0PAg8000000Zr1RGAS","-2.0","08:52:40","631b1151-cc27-4f12-a43a-daf118b2405a","b71d2b0c-0119-447a-a5c3-5c4ac572236f","name_change"
"be83fe76-bb53-4b29-acf9-358c75aecf3d","TURN","","SKYWAVE_PHASE_4_5","-2.0","08:53:08","d1b41690-dd91-47bf-a10c-4682632fda7b","","","MessagingEndUser","0PAg8000000Zr1RGAS","-2.0","08:53:06","f4f1cd98-a8ef-4ffc-afe8-6f07fb28b6e8","67760fb4-49c8-46a3-a120-1d95a004c84c","name_change"
"be83fe76-bb53-4b29-acf9-358c75aecf3d","SESSION_END","","SKYWAVE_PHASE_4_5","-2.0","08:53:08","c324821d-e6b9-4ff3-aad8-346bdda07144","","","","","-2.0","08:53:08","b1218623-c33e-49e0-a7c5-4a4274cda3a5","427a1a93-fa76-4583-ade4-0e1f889f09f7","NOT_SET"
"4cb64231-83f0-4c9d-a558-df043f70845f","TURN","","SKYWAVE_PHASE_4_5","-3.0","13:10:03","c48df527-e91e-48b0-ac3e-3b1df036de0c","","","MessagingEndUser","0PAg8000000ZrCjGAK","-3.0","13:10:00","8242b2a8-6332-4234-a7ee-077577386e13","c46e4717-a1e3-4172-a437-dcc8ad929bca","mileage_account"
"4cb64231-83f0-4c9d-a558-df043f70845f","TURN","","SKYWAVE_PHASE_4_5","-3.0","13:12:38","4a654f47-7c51-418f-aa24-d404469f639c","","","MessagingEndUser","0PAg8000000ZrCjGAK","-3.0","13:12:36","689587a9-5ac4-482f-a32b-facae64da1b6","fab583bd-052c-42cb-af81-19dedffee2db","mileage_account"
"4cb64231-83f0-4c9d-a558-df043f70845f","TURN","","SKYWAVE_PHASE_4_5","-3.0","13:16:30","b7b58ca0-2cf1-43ee-a065-d2a597985390","","","MessagingEndUser","0PAg8000000ZrCjGAK","-3.0","13:16:26","b2bea4a1-702f-4138-a67d-ca544509f25c","50a9d330-b0b5-48b7-a069-1b29bad16f81","flight_management"
"4cb64231-83f0-4c9d-a558-df043f70845f","TURN","","SKYWAVE_PHASE_4_5","-3.0","13:20:08","e518e443-ddc6-4e4b-aa31-2e7efb948f00","","","MessagingEndUser","0PAg8000000ZrCjGAK","-3.0","13:20:06","0ca10b36-9b83-465d-a5df-f68fec64f3c2","07f32e1b-4f24-499e-afbc-b5ff8b50fb73","flight_management"
"4cb64231-83f0-4c9d-a558-df043f70845f","SESSION_END","","SKYWAVE_PHASE_4_5","-3.0","13:20:08","965dd0c3-95a8-4a9c-a9f6-a7c9d95375c1","","","","","-3.0","13:20:08","1e641efb-78b9-4e62-a571-0bba8ff34497","34165eef-277f-4671-a1d9-0aea74038876","NOT_SET"
"a441d0c5-8529-4582-ac42-e055f32a4c9e","TURN","","SKYWAVE_PHASE_4_5","-7.0","15:38:04","f973f1fa-1dba-4e68-a4d3-676e9bfd94b6","","","MessagingEndUser","0PAg8000000ZMaLGAW","-7.0","15:38:00","6ddaf6e0-8641-4a59-a054-41300e437066","bb58fe51-a067-455c-af67-dc6860433c84","flight_management"
"a441d0c5-8529-4582-ac42-e055f32a4c9e","TURN","","SKYWAVE_PHASE_4_5","-7.0","15:38:47","537c3cf9-cb89-49fd-a718-73af78363ec7","","","MessagingEndUser","0PAg8000000ZMaLGAW","-7.0","15:38:45","4af2d9e5-7cb6-4b06-a6c7-e935b867c5eb","a8053826-bca0-4ee5-ad6e-54484105fb12","flight_management"
"a441d0c5-8529-4582-ac42-e055f32a4c9e","TURN","","SKYWAVE_PHASE_4_5","-7.0","15:39:55","81c6c1a1-8882-4a4c-aff6-ad6e8b37ae1e","","","MessagingEndUser","0PAg8000000ZMaLGAW","-7.0","15:39:52","96d6998f-ea0a-42c2-a9ae-c6635e2a440c","160829c9-45c5-4f3c-a1ca-d4cda41f2b0f","flight_management"
"a441d0c5-8529-4582-ac42-e055f32a4c9e","TURN","","SKYWAVE_PHASE_4_5","-7.0","15:40:26","ad83af8f-1bbb-4d5e-a94d-b340502d239c","","","MessagingEndUser","0PAg8000000ZMaLGAW","-7.0","15:40:24","0108979b-6955-4fd5-a287-95be38d9a1ba","6db39040-41a6-4211-aace-c7f6f406a10a","flight_management"
"a441d0c5-8529-4582-ac42-e055f32a4c9e","SESSION_END","","SKYWAVE_PHASE_4_5","-7.0","15:40:26","44fcce01-3d46-41d0-a12e-6110cbc681ea","","","","","-7.0","15:40:26","caf325a7-9cd0-4d8b-a7e0-c2c8a8c3e885","3bb5b24d-4213-4332-ac80-e31584aff585","NOT_SET"
"505a5c30-650b-4574-aa8e-a525b858ac20","TURN","","SKYWAVE_PHASE_4_5","-9.0","19:32:02","9c86296c-9b1d-4e12-a30e-0d41956cf7de","","","MessagingEndUser","0PAg8000000ZOM1GAO","-9.0","19:32:00","79715f0d-08af-4aba-ab05-613079868432","73e8fb2e-7e0d-4d88-a3f4-1013ec60da88","case_management"
"505a5c30-650b-4574-aa8e-a525b858ac20","TURN","","SKYWAVE_PHASE_4_5","-9.0","19:32:30","6f6e584d-4ab0-4fbc-a327-de55c19061fa","","","MessagingEndUser","0PAg8000000ZOM1GAO","-9.0","19:32:28","9fd53173-e5cb-435d-aa1b-660015c1cc16","520c84b7-0e0a-4a1b-aa09-b8ff4319cbf7","case_management"
"505a5c30-650b-4574-aa8e-a525b858ac20","SESSION_END","","SKYWAVE_PHASE_4_5","-9.0","19:32:30","01017f25-e435-4ddc-af88-d488bffd022a","","","","","-9.0","19:32:30","cc779fc1-b769-4b11-a60d-d5e227da1a97","3ea808cb-22f9-4c8f-aae5-8531cd5357c6","NOT_SET"
"fc862e68-e5e6-46ac-a242-e0cc7cd519d0","TURN","","SKYWAVE_PHASE_4_5","-12.0","08:41:03","ccf2286b-30c7-45c4-a651-ad7f98da6134","","","MessagingEndUser","0PAg8000000ZOgzGAG","-12.0","08:41:00","a55d4af4-86a3-4306-af6b-c767c4951da4","f2391f28-e3ab-42ec-a12d-1efa3e003a39","flight_management"
"fc862e68-e5e6-46ac-a242-e0cc7cd519d0","TURN","","SKYWAVE_PHASE_4_5","-12.0","08:45:26","3446690e-585f-4b85-af0b-97ad3d86e868","","","MessagingEndUser","0PAg8000000ZOgzGAG","-12.0","08:45:22","d01efb4d-7ab8-4969-a39a-343fcc2785f8","b9243f95-ea61-4ee8-ae9b-2fc39802eaab","flight_management"
"fc862e68-e5e6-46ac-a242-e0cc7cd519d0","SESSION_END","","SKYWAVE_PHASE_4_5","-12.0","08:45:26","7a50ca56-fee4-40b4-ad79-10773237f303","","","","","-12.0","08:45:26","51f46436-96d4-4403-afc4-2cd195d0843c","9acfe3c3-441c-404a-ab7f-2ae5b94412d0","NOT_SET"
"37f82e71-1e9d-4f52-ae60-ca323c492a11","TURN","","SKYWAVE_PHASE_4_5","-12.0","13:30:04","a879e7b6-1c8e-48cf-a40b-7235d5e4e0c7","","","MessagingEndUser","0PAg8000000ZOibGAG","-12.0","13:30:00","0c2f9c60-e2e4-4501-a709-65f665b5a85e","95a88117-5398-4911-a2c2-583c0b4afa34","flight_management"
