"AI_Agent_Channel_Type__c","AI_Agent_Session_End_Type__c","Demo_Identifier__c","End_Timestamp__c","External_ID__c","Individual__c","Previous_Session_Id__c","Related_Messaging_Session__c","Related_Voice_Call__c","Session_Owner_Object__c","Session_Owner__c","Start_Days__c","Start_Time__c","Variable__c"
"SCRT2 - EmbeddedMessaging","resolved","SKYWAVE_PHASE_4_5","2026-05-27T10:57:41.000Z","3d756d81-3981-43a2-a023-c18563be47f5","NOT_SET","NOT_SET","","","NOT_SET","","-7.0","10:51:00","NOT_SET"
"SCRT2 - EmbeddedMessaging","resolved","SKYWAVE_PHASE_4_5","2026-05-20T15:58:46.000Z","0f4ba379-485d-41ec-a244-2a85c40e138b","NOT_SET","NOT_SET","","","NOT_SET","","-14.0","15:48:00","NOT_SET"
"SCRT2 - EmbeddedMessaging","resolved","SKYWAVE_PHASE_4_5","2026-05-23T13:21:49.000Z","61925ae4-e235-467d-a1f1-245823235934","NOT_SET","NOT_SET","","","NOT_SET","","-11.0","13:18:00","NOT_SET"
"SCRT2 - EmbeddedMessaging","resolved","SKYWAVE_PHASE_4_5","2026-05-20T17:34:31.000Z","716ce78e-e6f2-48b2-a094-e0ac66f181e2","NOT_SET","NOT_SET","","","NOT_SET","","-14.0","17:34:00","NOT_SET"
"SCRT2 - EmbeddedMessaging","resolved","SKYWAVE_PHASE_4_5","2026-05-22T08:04:59.000Z","5982fefe-3012-44c7-ab27-abf5f579bfdd","NOT_SET","NOT_SET","","","NOT_SET","","-12.0","08:00:00","NOT_SET"
"SCRT2 - EmbeddedMessaging","resolved","SKYWAVE_PHASE_4_5","2026-05-24T19:50:13.000Z","a1217da6-f271-47b9-a3c0-7f5f4e7a48a1","NOT_SET","NOT_SET","","","NOT_SET","","-10.0","19:45:00","NOT_SET"
"SCRT2 - EmbeddedMessaging","resolved","SKYWAVE_PHASE_4_5","2026-05-25T16:43:48.000Z","25db2cb1-03c4-49f2-a8b0-235af0a7cb1b","NOT_SET","NOT_SET","","","NOT_SET","","-9.0","16:43:00","NOT_SET"
"SCRT2 - EmbeddedMessaging","resolved","SKYWAVE_PHASE_4_5","2026-05-30T14:03:39.000Z","d5564a04-06c1-4412-aaa2-690f1cb6e28f","NOT_SET","NOT_SET","","","NOT_SET","","-4.0","13:49:00","NOT_SET"
"SCRT2 - EmbeddedMessaging","resolved","SKYWAVE_PHASE_4_5","2026-05-31T10:07:07.000Z","1e5653c8-3249-4fe9-a8aa-2e5eaf75d977","NOT_SET","NOT_SET","","","NOT_SET","","-3.0","10:06:00","NOT_SET"
"SCRT2 - EmbeddedMessaging","resolved","SKYWAVE_PHASE_4_5","2026-05-25T19:40:41.000Z","bd071d00-80fa-4132-a942-a8d6f6d14d7b","NOT_SET","NOT_SET","","","NOT_SET","","-9.0","19:38:00","NOT_SET"
"SCRT2 - EmbeddedMessaging","resolved","SKYWAVE_PHASE_4_5","2026-05-20T17:08:41.000Z","6db6fcdb-2d85-48c2-af99-5300a726640b","NOT_SET","NOT_SET","","","NOT_SET","","-14.0","17:08:00","NOT_SET"
"SCRT2 - EmbeddedMessaging","resolved","SKYWAVE_PHASE_4_5","2026-05-27T18:05:58.000Z","775d4815-43fc-4c41-a26c-0d32fdcbe7f1","NOT_SET","NOT_SET","","","NOT_SET","","-7.0","18:03:00","NOT_SET"
"SCRT2 - EmbeddedMessaging","resolved","SKYWAVE_PHASE_4_5","2026-06-02T09:56:53.000Z","5158afc0-6650-454a-acad-b3f4341b8063","NOT_SET","NOT_SET","","","NOT_SET","","-1.0","09:51:00","NOT_SET"
"SCRT2 - EmbeddedMessaging","resolved","SKYWAVE_PHASE_4_5","2026-05-21T15:39:00.000Z","c96feb31-2570-4628-aa4a-1dd29d498db9","NOT_SET","NOT_SET","","","NOT_SET","","-13.0","15:28:00","NOT_SET"
"SCRT2 - EmbeddedMessaging","resolved","SKYWAVE_PHASE_4_5","2026-05-30T20:03:48.000Z","7c62034e-1410-46ae-aaf3-fba85f8e1233","NOT_SET","NOT_SET","","","NOT_SET","","-4.0","19:59:00","NOT_SET"
"SCRT2 - EmbeddedMessaging","resolved","SKYWAVE_PHASE_4_5","2026-05-20T17:22:11.000Z","1e3dfbe9-502b-419c-acbd-63a55cd45590","NOT_SET","NOT_SET","","","NOT_SET","","-14.0","17:21:00","NOT_SET"
"SCRT2 - EmbeddedMessaging","resolved","SKYWAVE_PHASE_4_5","2026-05-23T18:59:48.000Z","9d6937b6-dfc0-4312-aaec-ec96123cf4e4","NOT_SET","NOT_SET","","","NOT_SET","","-11.0","18:59:00","NOT_SET"
"SCRT2 - EmbeddedMessaging","resolved","SKYWAVE_PHASE_4_5","2026-05-27T14:35:58.000Z","1d637b5b-4467-40b5-ae0d-b82e564b4f0b","NOT_SET","NOT_SET","","","NOT_SET","","-7.0","14:35:00","NOT_SET"
"SCRT2 - EmbeddedMessaging","resolved","SKYWAVE_PHASE_4_5","2026-05-28T14:55:57.000Z","21b5c4e6-5ae7-4694-a1e0-b3df3c096a74","NOT_SET","NOT_SET","","","NOT_SET","","-6.0","14:52:00","NOT_SET"
"SCRT2 - EmbeddedMessaging","resolved","SKYWAVE_PHASE_4_5","2026-05-21T08:06:50.000Z","105fb06a-30bf-4cdb-a65d-2a55ca24febe","NOT_SET","NOT_SET","","","NOT_SET","","-13.0","08:00:00","NOT_SET"
"SCRT2 - EmbeddedMessaging","resolved","SKYWAVE_PHASE_4_5","2026-05-20T13:48:38.000Z","4c09238e-bee2-48cf-ab17-35d83babc5f8","NOT_SET","NOT_SET","","","NOT_SET","","-14.0","13:45:00","NOT_SET"
"SCRT2 - EmbeddedMessaging","resolved","SKYWAVE_PHASE_4_5","2026-06-02T17:56:13.000Z","457015f6-5fa5-476c-ab3e-ff6d746a12c2","NOT_SET","NOT_SET","","","NOT_SET","","-1.0","17:55:00","NOT_SET"
"SCRT2 - EmbeddedMessaging","resolved","SKYWAVE_PHASE_4_5","2026-05-26T08:56:44.000Z","503893d1-1e83-47f2-a700-6186cbea5474","NOT_SET","NOT_SET","","","NOT_SET","","-8.0","08:52:00","NOT_SET"
"SCRT2 - EmbeddedMessaging","resolved","SKYWAVE_PHASE_4_5","2026-05-30T12:09:42.000Z","0171ae1c-6144-42b5-a507-7420b8e0b6d6","NOT_SET","NOT_SET","","","NOT_SET","","-4.0","12:04:00","NOT_SET"
"SCRT2 - EmbeddedMessaging","resolved","SKYWAVE_PHASE_4_5","2026-05-29T15:30:44.000Z","a5e48c8f-6fc6-4046-ac39-6cdb3f3c65c0","NOT_SET","NOT_SET","","","NOT_SET","","-5.0","15:26:00","NOT_SET"
"SCRT2 - EmbeddedMessaging","resolved","SKYWAVE_PHASE_4_5","2026-05-21T18:30:10.000Z","5827f042-fa4a-423f-a862-8133a4c4eb38","NOT_SET","NOT_SET","","","NOT_SET","","-13.0","18:25:00","NOT_SET"
"SCRT2 - EmbeddedMessaging","resolved","SKYWAVE_PHASE_4_5","2026-05-29T10:46:21.000Z","17a039b4-c01c-442c-ac9d-18efd3f1718e","NOT_SET","NOT_SET","","","NOT_SET","","-5.0","10:44:00","NOT_SET"
"SCRT2 - EmbeddedMessaging","resolved","SKYWAVE_PHASE_4_5","2026-05-27T17:09:19.000Z","ff0fade3-ea2c-4981-a486-9d4697b69363","NOT_SET","NOT_SET","","","NOT_SET","","-7.0","17:08:00","NOT_SET"
"SCRT2 - EmbeddedMessaging","resolved","SKYWAVE_PHASE_4_5","2026-05-28T08:35:41.000Z","972059f0-6cb5-4850-ab8f-0ea8ced27a2e","NOT_SET","NOT_SET","","","NOT_SET","","-6.0","08:35:00","NOT_SET"
"SCRT2 - EmbeddedMessaging","resolved","SKYWAVE_PHASE_4_5","2026-05-20T12:05:02.000Z","e603a673-6c3d-47bc-ae02-f3e9ea89f522","NOT_SET","NOT_SET","","","NOT_SET","","-14.0","12:04:00","NOT_SET"
"SCRT2 - EmbeddedMessaging","resolved","SKYWAVE_PHASE_4_5","2026-05-31T15:41:50.000Z","a60c2ba6-cae4-4be0-a1c6-a1807b9d3dd4","NOT_SET","NOT_SET","","","NOT_SET","","-3.0","15:37:00","NOT_SET"
"SCRT2 - EmbeddedMessaging","resolved","SKYWAVE_PHASE_4_5","2026-05-28T16:30:33.000Z","cec292a8-82c9-49cb-a8e5-f789ee7f1fda","NOT_SET","NOT_SET","","","NOT_SET","","-6.0","16:26:00","NOT_SET"
"SCRT2 - EmbeddedMessaging","resolved","SKYWAVE_PHASE_4_5","2026-05-20T18:01:01.000Z","21bfe05e-20db-464b-a514-534e8df15a7c","NOT_SET","NOT_SET","","","NOT_SET","","-14.0","18:00:00","NOT_SET"
"SCRT2 - EmbeddedMessaging","resolved","SKYWAVE_PHASE_4_5","2026-06-01T17:56:32.000Z","459df7af-8bce-4ef4-aefb-decb4eaf7411","NOT_SET","NOT_SET","","","NOT_SET","","-2.0","17:54:00","NOT_SET"
"SCRT2 - EmbeddedMessaging","resolved","SKYWAVE_PHASE_4_5","2026-06-01T11:00:13.000Z","7e773e2a-cb45-404f-ab4f-78c85ce176c1","NOT_SET","NOT_SET","","","NOT_SET","","-2.0","10:59:00","NOT_SET"
"SCRT2 - EmbeddedMessaging","resolved","SKYWAVE_PHASE_4_5","2026-05-31T08:13:32.000Z","796f2c32-5eda-4e61-aab1-5c17671f23b8","NOT_SET","NOT_SET","","","NOT_SET","","-3.0","08:07:00","NOT_SET"
"SCRT2 - EmbeddedMessaging","resolved","SKYWAVE_PHASE_4_5","2026-06-02T19:53:16.000Z","0e68250c-e3b9-4a60-a3bd-dbb801bf3b30","NOT_SET","NOT_SET","","","NOT_SET","","-1.0","19:52:00","NOT_SET"
"SCRT2 - EmbeddedMessaging","resolved","SKYWAVE_PHASE_4_5","2026-05-25T18:53:28.000Z","82ae9220-8bb1-4042-a9ae-32052aaa7d44","NOT_SET","NOT_SET","","","NOT_SET","","-9.0","18:49:00","NOT_SET"
"SCRT2 - EmbeddedMessaging","resolved","SKYWAVE_PHASE_4_5","2026-05-22T15:05:01.000Z","eba11486-1105-418c-af42-199e6664852f","NOT_SET","NOT_SET","","","NOT_SET","","-12.0","14:59:00","NOT_SET"
"SCRT2 - EmbeddedMessaging","resolved","SKYWAVE_PHASE_4_5","2026-05-26T12:28:13.000Z","84f4fcf7-9e4d-46cc-aaa8-677cdc3d8817","NOT_SET","NOT_SET","","","NOT_SET","","-8.0","12:26:00","NOT_SET"
"SCRT2 - EmbeddedMessaging","resolved","SKYWAVE_PHASE_4_5","2026-05-22T08:45:43.000Z","2633a09c-03f8-49d5-a70a-004a308af979","NOT_SET","NOT_SET","","","NOT_SET","","-12.0","08:44:00","NOT_SET"
"SCRT2 - EmbeddedMessaging","resolved","SKYWAVE_PHASE_4_5","2026-06-01T18:45:38.000Z","e9aeb135-a0a5-4477-a7d3-18417f74f5e9","NOT_SET","NOT_SET","","","NOT_SET","","-2.0","18:41:00","NOT_SET"
"SCRT2 - EmbeddedMessaging","resolved","SKYWAVE_PHASE_4_5","2026-05-26T18:09:53.000Z","72453943-b670-4482-a678-e9bed243d91d","NOT_SET","NOT_SET","","","NOT_SET","","-8.0","18:07:00","NOT_SET"
"SCRT2 - EmbeddedMessaging","resolved","SKYWAVE_PHASE_4_5","2026-05-23T15:17:39.000Z","7e161f8e-8403-4dff-ae96-00c7a6844469","NOT_SET","NOT_SET","","","NOT_SET","","-11.0","15:15:00","NOT_SET"
"SCRT2 - EmbeddedMessaging","resolved","SKYWAVE_PHASE_4_5","2026-05-24T18:49:59.000Z","0abbe353-ef6b-4df8-aa7c-21aeafff2ec4","NOT_SET","NOT_SET","","","NOT_SET","","-10.0","18:49:00","NOT_SET"
"SCRT2 - EmbeddedMessaging","resolved","SKYWAVE_PHASE_4_5","2026-05-30T11:57:21.000Z","f1108bc0-47c8-4d9d-a59c-4835e287b070","NOT_SET","NOT_SET","","","NOT_SET","","-4.0","11:56:00","NOT_SET"
"SCRT2 - EmbeddedMessaging","resolved","SKYWAVE_PHASE_4_5","2026-05-25T09:20:38.000Z","41b7845c-2be4-45aa-ae0f-612d60eb3bff","NOT_SET","NOT_SET","","","NOT_SET","","-9.0","09:20:00","NOT_SET"
"SCRT2 - EmbeddedMessaging","resolved","SKYWAVE_PHASE_4_5","2026-05-25T10:47:22.000Z","48f793d5-fd4f-45f8-a61c-761305b93c9d","NOT_SET","NOT_SET","","","NOT_SET","","-9.0","10:43:00","NOT_SET"
"SCRT2 - EmbeddedMessaging","resolved","SKYWAVE_PHASE_4_5","2026-05-26T11:22:04.000Z","fdd90d86-ef56-4e98-adde-7bbd464fedf9","NOT_SET","NOT_SET","","","NOT_SET","","-8.0","11:21:00","NOT_SET"
"SCRT2 - EmbeddedMessaging","resolved","SKYWAVE_PHASE_4_5","2026-05-24T09:25:18.000Z","95205238-9f1b-442b-a27e-d0f74827a250","NOT_SET","NOT_SET","","","NOT_SET","","-10.0","09:20:00","NOT_SET"
"SCRT2 - EmbeddedMessaging","resolved","SKYWAVE_PHASE_4_5","2026-05-23T09:57:10.000Z","a306547c-2949-435b-a8cf-b5552b219209","NOT_SET","NOT_SET","","","NOT_SET","","-11.0","09:56:00","NOT_SET"
"SCRT2 - EmbeddedMessaging","resolved","SKYWAVE_PHASE_4_5","2026-06-02T09:22:35.000Z","1d6560ba-c0f2-485a-a202-fcfa3e87f0ce","NOT_SET","NOT_SET","","","NOT_SET","","-1.0","09:19:00","NOT_SET"
"SCRT2 - EmbeddedMessaging","resolved","SKYWAVE_PHASE_4_5","2026-06-02T19:04:48.000Z","5220d083-ee96-4229-a35b-7452a073c163","NOT_SET","NOT_SET","","","NOT_SET","","-1.0","19:04:00","NOT_SET"
"SCRT2 - EmbeddedMessaging","resolved","SKYWAVE_PHASE_4_5","2026-05-22T18:27:59.000Z","183462a1-030e-4089-a9ac-ae54ca149d2c","NOT_SET","NOT_SET","","","NOT_SET","","-12.0","18:25:00","NOT_SET"
"SCRT2 - EmbeddedMessaging","resolved","SKYWAVE_PHASE_4_5","2026-05-28T08:57:24.000Z","20d342d0-b525-4d0e-a10d-b29c77eb5a55","NOT_SET","NOT_SET","","","NOT_SET","","-6.0","08:55:00","NOT_SET"
"SCRT2 - EmbeddedMessaging","resolved","SKYWAVE_PHASE_4_5","2026-05-27T10:42:17.000Z","2e24334d-9069-4096-a2bf-e47ff28d00ca","NOT_SET","NOT_SET","","","NOT_SET","","-7.0","10:36:00","NOT_SET"
"SCRT2 - EmbeddedMessaging","resolved","SKYWAVE_PHASE_4_5","2026-05-26T16:16:02.000Z","b5c5b2aa-e0b5-4077-aa71-b7edeb7619d8","NOT_SET","NOT_SET","","","NOT_SET","","-8.0","16:09:00","NOT_SET"
"SCRT2 - EmbeddedMessaging","resolved","SKYWAVE_PHASE_4_5","2026-05-28T19:35:10.000Z","6cfdaf02-b1b7-4ada-a365-de99ebcdcd8b","NOT_SET","NOT_SET","","","NOT_SET","","-6.0","19:31:00","NOT_SET"
"SCRT2 - EmbeddedMessaging","resolved","SKYWAVE_PHASE_4_5","2026-05-25T15:53:40.000Z","51c6acfd-5450-4e6f-a48f-60ac26a76878","NOT_SET","NOT_SET","","","NOT_SET","","-9.0","15:50:00","NOT_SET"
"SCRT2 - EmbeddedMessaging","resolved","SKYWAVE_PHASE_4_5","2026-05-26T11:25:17.000Z","c0a9863a-c3ca-4367-ae4a-6cc75f46844b","NOT_SET","NOT_SET","","","NOT_SET","","-8.0","11:18:00","NOT_SET"
"SCRT2 - EmbeddedMessaging","resolved","SKYWAVE_PHASE_4_5","2026-05-27T15:42:51.000Z","d406c0c5-b9c3-42d7-a982-27f97e8f8981","NOT_SET","NOT_SET","","","NOT_SET","","-7.0","15:42:00","NOT_SET"
"SCRT2 - EmbeddedMessaging","resolved","SKYWAVE_PHASE_4_5","2026-05-27T19:37:15.000Z","22c9eaf1-7169-4021-a628-0b9fcc03bfc5","NOT_SET","NOT_SET","","","NOT_SET","","-7.0","19:34:00","NOT_SET"
"SCRT2 - EmbeddedMessaging","resolved","SKYWAVE_PHASE_4_5","2026-05-20T14:42:16.000Z","03b36bf4-723a-40bd-a27b-2edf20077787","NOT_SET","NOT_SET","","","NOT_SET","","-14.0","14:40:00","NOT_SET"
"SCRT2 - EmbeddedMessaging","resolved","SKYWAVE_PHASE_4_5","2026-05-31T11:37:06.000Z","8dfc1584-23be-4122-acc1-3819c2b16c86","NOT_SET","NOT_SET","","","NOT_SET","","-3.0","11:35:00","NOT_SET"
"SCRT2 - EmbeddedMessaging","resolved","SKYWAVE_PHASE_4_5","2026-05-27T16:28:54.000Z","0babac34-9cfa-4d90-acc6-56fc5a85cf2f","NOT_SET","NOT_SET","","","NOT_SET","","-7.0","16:19:00","NOT_SET"
"SCRT2 - EmbeddedMessaging","resolved","SKYWAVE_PHASE_4_5","2026-05-24T12:12:34.000Z","f3c8055d-ba6b-4909-a4c8-a874aaa406b0","NOT_SET","NOT_SET","","","NOT_SET","","-10.0","12:07:00","NOT_SET"
"SCRT2 - EmbeddedMessaging","resolved","SKYWAVE_PHASE_4_5","2026-06-02T16:42:53.000Z","1553f4a9-45fd-4033-a3c4-06d6994fb6ed","NOT_SET","NOT_SET","","","NOT_SET","","-1.0","16:41:00","NOT_SET"
"SCRT2 - EmbeddedMessaging","resolved","SKYWAVE_PHASE_4_5","2026-05-24T12:52:37.000Z","9b1ae7e9-04eb-4ed3-ad83-f9b6da5b90c6","NOT_SET","NOT_SET","","","NOT_SET","","-10.0","12:52:00","NOT_SET"
"SCRT2 - EmbeddedMessaging","resolved","SKYWAVE_PHASE_4_5","2026-05-28T17:50:45.000Z","e68773ce-4fb5-4661-a263-564d8aaa3d9e","NOT_SET","NOT_SET","","","NOT_SET","","-6.0","17:47:00","NOT_SET"
"SCRT2 - EmbeddedMessaging","resolved","SKYWAVE_PHASE_4_5","2026-05-31T12:13:44.000Z","bdfdbeed-6de0-4ddc-aafe-4a4f2d8aa63e","NOT_SET","NOT_SET","","","NOT_SET","","-3.0","12:13:00","NOT_SET"
"SCRT2 - EmbeddedMessaging","resolved","SKYWAVE_PHASE_4_5","2026-05-31T14:53:35.000Z","5453c639-d287-422b-a7c7-a5c65faac08b","NOT_SET","NOT_SET","","","NOT_SET","","-3.0","14:53:00","NOT_SET"
"SCRT2 - EmbeddedMessaging","resolved","SKYWAVE_PHASE_4_5","2026-05-20T17:49:01.000Z","1f700f7f-c8a2-4e23-a319-5a57f5f32d92","NOT_SET","NOT_SET","","","NOT_SET","","-14.0","17:48:00","NOT_SET"
"SCRT2 - EmbeddedMessaging","resolved","SKYWAVE_PHASE_4_5","2026-05-20T10:22:39.000Z","98bf763a-1e0c-4e61-a9ac-5cf30fe2daad","NOT_SET","NOT_SET","","","NOT_SET","","-14.0","10:20:00","NOT_SET"
"SCRT2 - EmbeddedMessaging","resolved","SKYWAVE_PHASE_4_5","2026-05-25T09:26:57.000Z","a58e0850-4f18-479a-a2f8-a82137419625","NOT_SET","NOT_SET","","","NOT_SET","","-9.0","09:21:00","NOT_SET"
"SCRT2 - EmbeddedMessaging","resolved","SKYWAVE_PHASE_4_5","2026-05-29T13:26:41.000Z","bc7f3478-bdad-4d59-ae53-70c9c3e4e53d","NOT_SET","NOT_SET","","","NOT_SET","","-5.0","13:26:00","NOT_SET"
"SCRT2 - EmbeddedMessaging","resolved","SKYWAVE_PHASE_4_5","2026-05-20T12:58:34.000Z","c7c6ac4a-5b4e-4474-aed5-583f03b4653e","NOT_SET","NOT_SET","","","NOT_SET","","-14.0","12:56:00","NOT_SET"
"SCRT2 - EmbeddedMessaging","resolved","SKYWAVE_PHASE_4_5","2026-05-20T18:45:02.000Z","43fe0c2b-657e-42be-a0e5-d96d6fce0408","NOT_SET","NOT_SET","","","NOT_SET","","-14.0","18:44:00","NOT_SET"
